target,dataset,model,feature,times_selected,selection_rate
3-clases,bow,svc,países desarrollo_std_s10,1,0.2
3-clases,bow,svc,adelante_delta_cum_s8,1,0.2
3-clases,bow,svc,componentes_delta_cum_s8,1,0.2
3-clases,bow,svc,basta_mean_s8,1,0.2
3-clases,bow,svc,pueden_delta_cum_s8,1,0.2
3-clases,bow,svc,último_delta_cum_s8,1,0.2
3-clases,bow,svc,corrupción funcionarios_diff_s3,1,0.2
3-clases,bow,svc,banco mundial_delta_cum_s8,1,0.2
3-clases,bow,svc,dar_delta_cum_s8,1,0.2
3-clases,bow,svc,79_std_s8,1,0.2
3-clases,bow,svc,países desarrollo_mean_s10,1,0.2
3-clases,bow,svc,gobernación_cum_s8,1,0.2
3-clases,bow,svc,procurar_mean_s8,1,0.2
3-clases,bow,svc,traslado_mean_s8,1,0.2
3-clases,bow,svc,muerte_delta_cum_s5,1,0.2
3-clases,bow,svc,opiniones_delta_cum_s3,1,0.2
3-clases,bow,svc,aspectos_delta_cum_s8,1,0.2
3-clases,bow,svc,presentarse_delta_cum_s8,1,0.2
3-clases,bow,svc,da_std_s8,1,0.2
3-clases,bow,svc,declaración_std_s8,1,0.2
3-clases,bow,svc,lugar_delta_cum_s8,1,0.2
3-clases,bow,svc,fin_diff_s8,1,0.2
3-clases,bow,svc,definir corrupción_delta_cum_s8,1,0.2
3-clases,bow,svc,considerar_delta_cum_s8,1,0.2
3-clases,bow,svc,carga_delta_cum_s8,1,0.2
3-clases,bow,svc,énfasis_mean_s8,1,0.2
3-clases,bow,svc,objetivo_std_s8,1,0.2
3-clases,bow,svc,favorecer_std_s3,1,0.2
3-clases,bow,svc,presencia_delta_cum_s8,1,0.2
3-clases,bow,svc,públicas_delta_cum_s8,1,0.2
3-clases,bow,svc,últimos años_delta_cum_s8,1,0.2
3-clases,bow,svc,corrupción enfoque_mean_s8,1,0.2
3-clases,bow,svc,corrupción enfoque_std_s8,1,0.2
3-clases,bow,svc,colaboradores_mean_s8,1,0.2
3-clases,bow,svc,colaboradores_std_s8,1,0.2
3-clases,bow,svc,establecen_delta_cum_s8,1,0.2
3-clases,bow,svc,sanción_mean_s8,1,0.2
3-clases,bow,svc,corrupta_std_s8,1,0.2
3-clases,bow,svc,fenómeno complejo_cum_s10,1,0.2
3-clases,bow,svc,suma dinero_delta_cum_s8,1,0.2
3-clases,bow,svc,resolución_mean_s8,1,0.2
3-clases,bow,svc,declaración_mean_s8,1,0.2
3-clases,bow,svc,www_std_s8,1,0.2
3-clases,bow,svc,iii_diff_s3,1,0.2
3-clases,bow,svc,116_delta_cum_s8,1,0.2
3-clases,bow,svc,cometer_delta_cum_s3,1,0.2
3-clases,bow,svc,capacidad_mean_s3,1,0.2
3-clases,bow,svc,aquellas_mean_s8,1,0.2
3-clases,bow,svc,cas_delta_cum_s8,1,0.2
3-clases,bow,svc,cpccs_delta_cum_s9,1,0.2
3-clases,bow,svc,delitos_std_s8,1,0.2
3-clases,bow,svc,complejo_mean_s8,1,0.2
3-clases,bow,svc,internacionales_delta_cum_s3,1,0.2
3-clases,bow,svc,través_mean_s8,1,0.2
3-clases,bow,svc,corrupción manera_delta_cum_s8,1,0.2
3-clases,bow,svc,ejercen_delta_cum_s8,1,0.2
3-clases,bow,svc,fotos_cum_s8,1,0.2
3-clases,bow,svc,traslado_std_s8,1,0.2
3-clases,bow,svc,corrupción relación_mean_s8,1,0.2
3-clases,bow,svc,clientelares_cum_s9,1,0.2
3-clases,bow,svc,relevantes_std_s8,1,0.2
3-clases,bow,svc,cuenta_delta_cum_s8,1,0.2
3-clases,bow,svc,funcionarios_delta_cum_s8,1,0.2
3-clases,bow,svc,interamericana_delta_cum_s8,1,0.2
3-clases,bow,svc,aquellas_std_s8,1,0.2
3-clases,bow,svc,legislación_diff_s8,1,0.2
3-clases,bow,svc,jefes_cum_s10,1,0.2
3-clases,bow,svc,sociales culturales_mean_s8,1,0.2
3-clases,bow,svc,sociales culturales_std_s8,1,0.2
3-clases,bow,svc,específico_delta_cum_s8,1,0.2
3-clases,bow,svc,privados_mean_s8,1,0.2
3-clases,bow,svc,modalidades_std_s8,1,0.2
3-clases,bow,svc,expresiones_mean_s8,1,0.2
3-clases,bow,svc,corrupción cada_delta_cum_s8,1,0.2
3-clases,bow,svc,propios_delta_cum_s8,1,0.2
3-clases,bow,svc,nacionalidad_diff_s8,1,0.2
3-clases,bow,svc,tipo_delta_cum_s8,1,0.2
3-clases,bow,svc,objetivo_mean_s8,1,0.2
3-clases,bow,svc,recomendación_cum_s9,1,0.2
3-clases,bow,svc,fines privados_delta_cum_s8,1,0.2
3-clases,bow,svc,identidad_std_s10,1,0.2
3-clases,bow,svc,recomienda_mean_s8,1,0.2
3-clases,bow,svc,recomienda_std_s8,1,0.2
3-clases,bow,svc,68_mean_s8,1,0.2
3-clases,bow,svc,definidos_mean_s8,1,0.2
3-clases,bow,svc,corrupción relación_std_s8,1,0.2
3-clases,bow,svc,testigos_diff_s8,1,0.2
3-clases,bow,svc,premisa_cum_s8,1,0.2
3-clases,bow,svc,grandes empresas_diff_s8,1,0.2
3-clases,bow,svc,tercer_diff_s8,1,0.2
3-clases,bow,svc,persigue_cum_s10,1,0.2
3-clases,bow,svc,definidos_std_s8,1,0.2
3-clases,bow,svc,cada_delta_cum_s8,1,0.2
3-clases,bow,svc,ejemplo_delta_cum_s8,1,0.2
3-clases,bow,svc,relación_delta_cum_s8,1,0.2
3-clases,bow,svc,preocupación_mean_s8,1,0.2
3-clases,bow,svc,clientelares_cum_s10,1,0.2
3-clases,bow,svc,crisis_std_s10,1,0.2
3-clases,bow,svc,fallas_diff_s8,1,0.2
3-clases,bow,svc,mayo_mean_s10,1,0.2
3-clases,bow,svc,libremente_cum_s5,1,0.2
3-clases,bow,svc,artículo_mean_s8,1,0.2
3-clases,bow,svc,oportuna_delta_cum_s8,1,0.2
3-clases,bow,svc,rendir_delta_cum_s8,1,0.2
3-clases,bow,svc,empíricos_mean_s8,1,0.2
3-clases,bow,svc,empíricos_std_s8,1,0.2
3-clases,bow,svc,embargo_delta_cum_s8,1,0.2
3-clases,bow,svc,través_delta_cum_s8,1,0.2
3-clases,bow,svc,correlaciones_delta_cum_s9,1,0.2
3-clases,bow,svc,ejemplo_mean_s8,1,0.2
3-clases,bow,svc,ciertos_delta_cum_s8,1,0.2
3-clases,bow,svc,embargo_mean_s8,1,0.2
3-clases,bow,svc,énfasis_std_s8,1,0.2
3-clases,bow,svc,papel importante_diff_s8,1,0.2
3-clases,bow,svc,uso_std_s8,1,0.2
3-clases,bow,svc,clientelares_mean_s8,1,0.2
3-clases,bow,svc,clientelares_std_s8,1,0.2
3-clases,bow,svc,alianza_cum_s10,1,0.2
3-clases,bow,svc,delitos_mean_s8,1,0.2
3-clases,bow,svc,título_mean_s8,1,0.2
3-clases,bow,svc,diagnóstico_std_s8,1,0.2
3-clases,bow,svc,ronda_cum_s8,1,0.2
3-clases,bow,svc,persigue_cum_s8,1,0.2
3-clases,bow,svc,modalidades_mean_s8,1,0.2
3-clases,bow,svc,participativa_delta_cum_s3,1,0.2
3-clases,bow,svc,teoría_delta_cum_s8,1,0.2
3-clases,bow,svc,perjuicios_diff_s8,1,0.2
3-clases,bow,svc,formas_mean_s8,1,0.2
3-clases,bow,svc,diversas_delta_cum_s8,1,0.2
3-clases,bow,svc,económicos_mean_s8,1,0.2
3-clases,bow,svc,recomendación_cum_s8,1,0.2
3-clases,bow,svc,punto partida_delta_cum_s8,1,0.2
3-clases,bow,svc,caso_mean_s8,1,0.2
3-clases,bow,svc,cuestiones_std_s10,1,0.2
3-clases,bow,svc,funcionamiento_mean_s8,1,0.2
3-clases,bow,svc,pago_mean_s8,1,0.2
3-clases,bow,svc,nueva_diff_s3,1,0.2
3-clases,bow,svc,formas_delta_cum_s8,1,0.2
3-clases,bow,svc,crisis_mean_s10,1,0.2
3-clases,bow,svc,largo_delta_cum_s8,1,0.2
3-clases,bow,svc,regla_mean_s8,1,0.2
3-clases,bow,svc,regla_std_s8,1,0.2
3-clases,bow,svc,68_std_s8,1,0.2
3-clases,bow,svc,vulnerables_std_s8,1,0.2
3-clases,bow,svc,cnucc_cum_s7,1,0.2
3-clases,bow,svc,inicio_std_s8,1,0.2
3-clases,bow,svc,investigar sancionar_mean_s10,1,0.2
3-clases,bow,svc,investigar sancionar_std_s10,1,0.2
3-clases,bow,svc,extranjero_mean_s8,1,0.2
3-clases,bow,svc,extranjero_std_s8,1,0.2
3-clases,bow,svc,locales_std_s8,1,0.2
3-clases,bow,svc,uso_mean_s8,1,0.2
3-clases,bow,svc,matices_mean_s8,1,0.2
3-clases,bow,svc,matices_std_s8,1,0.2
3-clases,bow,svc,jurídica virtual_delta_cum_s9,1,0.2
3-clases,bow,svc,tercer_delta_cum_s8,1,0.2
3-clases,bow,svc,políticas_mean_s8,1,0.2
3-clases,bow,svc,básicos_std_s8,1,0.2
3-clases,bow,svc,obligaciones_delta_cum_s8,1,0.2
3-clases,bow,svc,oas_cum_s10,1,0.2
3-clases,bow,svc,abogados_delta_cum_s8,1,0.2
3-clases,bow,svc,caso_delta_cum_s8,1,0.2
3-clases,bow,svc,investigar_delta_cum_s8,1,0.2
3-clases,bow,svc,convention_cum_s8,1,0.2
3-clases,bow,svc,cometer_diff_s3,1,0.2
3-clases,bow,svc,verdadera_delta_cum_s3,1,0.2
3-clases,bow,svc,favorecer_mean_s3,1,0.2
3-clases,bow,svc,empírica_delta_cum_s8,1,0.2
3-clases,bow,svc,cualquier persona_mean_s8,1,0.2
3-clases,bow,svc,detectar_std_s8,1,0.2
3-clases,bow,svc,énfasis_delta_cum_s8,1,0.2
3-clases,bow,svc,comunidad_mean_s3,1,0.2
3-clases,bow,svc,convención_std_s8,1,0.2
3-clases,bow,svc,prevenir_std_s8,1,0.2
3-clases,bow,svc,perspectiva_delta_cum_s8,1,0.2
3-clases,bow,svc,corrupción cada_mean_s8,1,0.2
3-clases,bow,svc,corrupción cada_std_s8,1,0.2
3-clases,bow,svc,promulgada_diff_s8,1,0.2
3-clases,bow,svc,padre_cum_s8,1,0.2
3-clases,bow,svc,especial atención_delta_cum_s8,1,0.2
3-clases,bow,svc,capítulo_mean_s8,1,0.2
3-clases,bow,svc,presentar_diff_s8,1,0.2
3-clases,bow,svc,protección derechos_mean_s8,1,0.2
3-clases,bow,svc,influencias_std_s8,1,0.2
3-clases,bow,svc,www_mean_s8,1,0.2
3-clases,bow,svc,centrales_diff_s8,1,0.2
3-clases,bow,svc,ilícitos_delta_cum_s8,1,0.2
3-clases,bow,svc,satisfacción_std_s8,1,0.2
3-clases,bow,svc,cada_diff_s8,1,0.2
3-clases,bow,svc,prevenir_diff_s8,1,0.2
3-clases,bow,svc,organismos_delta_cum_s8,1,0.2
3-clases,bow,svc,andrés_mean_s4,1,0.2
3-clases,bow,svc,diagnóstico_mean_s8,1,0.2
3-clases,bow,svc,mayo_std_s10,1,0.2
3-clases,bow,svc,muerte_mean_s5,1,0.2
3-clases,bow,svc,muerte_std_s5,1,0.2
3-clases,bow,svc,programas sociales_mean_s8,1,0.2
3-clases,bow,svc,programas sociales_std_s8,1,0.2
3-clases,bow,svc,internacionales corrupción_delta_cum_s3,1,0.2
3-clases,bow,svc,dades_delta_cum_s8,1,0.2
3-clases,bow,svc,convención_mean_s8,1,0.2
3-clases,bow,svc,cualquier persona_std_s8,1,0.2
3-clases,bow,svc,corrup_delta_cum_s8,1,0.2
3-clases,bow,svc,libro_delta_cum_s8,1,0.2
3-clases,bow,svc,ámbitos_std_s8,1,0.2
3-clases,bow,svc,mediante_delta_cum_s8,1,0.2
3-clases,bow,svc,objeto_delta_cum_s8,1,0.2
3-clases,bow,svc,discusiones_delta_cum_s8,1,0.2
3-clases,bow,svc,básicos_mean_s8,1,0.2
3-clases,bow,svc,actores_diff_s8,1,0.2
3-clases,bow,svc,tramitar_diff_s8,1,0.2
3-clases,bow,svc,privados_delta_cum_s8,1,0.2
3-clases,bow,svc,cnucc_cum_s6,1,0.2
3-clases,bow,svc,andrés_std_s4,1,0.2
3-clases,bow,svc,llevó_std_s8,1,0.2
3-clases,bow,svc,cuál_std_s8,1,0.2
3-clases,bow,svc,libro_std_s8,1,0.2
3-clases,bow,svc,gasto_diff_s8,1,0.2
3-clases,bow,svc,libro_mean_s8,1,0.2
3-clases,bow,svc,acuerdo_mean_s8,1,0.2
3-clases,bow,svc,corrupción relación_delta_cum_s8,1,0.2
3-clases,bow,svc,básicos_delta_cum_s8,1,0.2
3-clases,bow,svc,privados_diff_s8,1,0.2
3-clases,bow,svc,entendimiento_diff_s8,1,0.2
3-clases,bow,svc,términos_delta_cum_s8,1,0.2
3-clases,bow,svc,agendas_std_s8,1,0.2
3-clases,bow,svc,responsables_mean_s8,1,0.2
3-clases,bow,svc,propios_mean_s8,1,0.2
3-clases,bow,svc,resolución_std_s8,1,0.2
3-clases,bow,svc,corrupción afecta_mean_s8,1,0.2
3-clases,bow,svc,conceptual_delta_cum_s8,1,0.2
3-clases,bow,svc,fenómeno complejo_cum_s9,1,0.2
3-clases,bow,svc,corrupción puede_std_s8,1,0.2
3-clases,bow,svc,noventa_mean_s8,1,0.2
3-clases,bow,svc,pagado_mean_s8,1,0.2
3-clases,bow,svc,noventa_std_s8,1,0.2
3-clases,bow,svc,pagado_std_s8,1,0.2
3-clases,bow,svc,expresión_diff_s3,1,0.2
3-clases,bow,svc,américas_mean_s8,1,0.2
3-clases,bow,svc,américas_std_s8,1,0.2
3-clases,bow,svc,general_mean_s8,1,0.2
3-clases,bow,svc,autoridades_delta_cum_s8,1,0.2
3-clases,bow,svc,importante_delta_cum_s8,1,0.2
3-clases,bow,svc,analizan_mean_s8,1,0.2
3-clases,bow,svc,unidas corrupción_std_s3,1,0.2
3-clases,bow,svc,transferencias_delta_cum_s8,1,0.2
3-clases,bow,svc,título_std_s8,1,0.2
3-clases,bow,svc,comunidad_delta_cum_s3,1,0.2
3-clases,bow,svc,debido_std_s8,1,0.2
3-clases,bow,svc,padre_cum_s10,1,0.2
3-clases,bow,svc,viene_mean_s8,1,0.2
3-clases,bow,svc,analizan_std_s8,1,0.2
3-clases,bow,svc,santiago chile_cum_s10,1,0.2
3-clases,bow,svc,apoyar_mean_s3,1,0.2
3-clases,bow,svc,agendas_mean_s8,1,0.2
3-clases,bow,svc,detectar_mean_s8,1,0.2
3-clases,bow,svc,vulnerables_mean_s8,1,0.2
3-clases,bow,svc,policía_std_s8,1,0.2
3-clases,bow,svc,derechos_std_s8,1,0.2
3-clases,bow,svc,embargo_std_s8,1,0.2
3-clases,bow,svc,medir_delta_cum_s9,1,0.2
3-clases,bow,svc,autoridades_mean_s8,1,0.2
3-clases,bow,svc,da_mean_s8,1,0.2
3-clases,bow,svc,ciertos_std_s8,1,0.2
3-clases,bow,svc,impunidad guatemala_cum_s5,1,0.2
3-clases,bow,svc,términos generales_cum_s8,1,0.2
3-clases,bow,svc,lugar_mean_s8,1,0.2
3-clases,bow,svc,fines_diff_s8,1,0.2
3-clases,bow,svc,protección derechos_std_s8,1,0.2
3-clases,bow,svc,programa_mean_s8,1,0.2
3-clases,bow,svc,pdf_mean_s8,1,0.2
3-clases,bow,svc,afectará_diff_s8,1,0.2
3-clases,bow,svc,refleja_delta_cum_s8,1,0.2
3-clases,bow,svc,corrupción deben_mean_s8,1,0.2
3-clases,bow,svc,convention_cum_s6,1,0.2
3-clases,bow,svc,establecimiento_delta_cum_s8,1,0.2
3-clases,bow,svc,nacionales_mean_s8,1,0.2
3-clases,bow,svc,policial_mean_s8,1,0.2
3-clases,bow,svc,policial_std_s8,1,0.2
3-clases,bow,svc,ambientales_delta_cum_s8,1,0.2
3-clases,bow,svc,desarrollo económicos_diff_s8,1,0.2
3-clases,bow,svc,grupos_mean_s10,1,0.2
3-clases,bow,svc,caldo cultivo_delta_cum_s9,1,0.2
3-clases,bow,svc,malversación peculado_mean_s3,1,0.2
3-clases,bow,svc,malversación peculado_std_s3,1,0.2
3-clases,bow,svc,fortalecer_mean_s8,1,0.2
3-clases,bow,svc,corrupción cada_mean_s10,1,0.2
3-clases,bow,svc,adelante_std_s8,1,0.2
3-clases,bow,svc,complejo_std_s8,1,0.2
3-clases,bow,svc,fotos_cum_s7,1,0.2
3-clases,bow,svc,propios_std_s8,1,0.2
3-clases,bow,svc,200_diff_s8,1,0.2
3-clases,bow,svc,2004_std_s8,1,0.2
3-clases,bow,svc,ciertos_mean_s8,1,0.2
3-clases,bow,svc,corrupción puede_mean_s8,1,0.2
3-clases,bow,svc,capítulo_std_s8,1,0.2
3-clases,bow,svc,omisiones_diff_s8,1,0.2
3-clases,bow,svc,través_std_s8,1,0.2
3-clases,bow,svc,siguiente_diff_s7,1,0.2
3-clases,bow,svc,pueden ser_delta_cum_s8,1,0.2
3-clases,bow,svc,mexicanos_std_s8,1,0.2
3-clases,bow,svc,fenómeno complejo_std_s8,1,0.2
3-clases,bow,svc,justo_diff_s8,1,0.2
3-clases,bow,svc,sanción_delta_cum_s8,1,0.2
3-clases,bow,svc,policía_mean_s8,1,0.2
3-clases,bow,svc,dependiendo_delta_cum_s8,1,0.2
3-clases,bow,svc,cuestiones_mean_s10,1,0.2
3-clases,bow,svc,contempla_delta_cum_s3,1,0.2
3-clases,bow,svc,internacionales_diff_s3,1,0.2
3-clases,bow,svc,aportar_delta_cum_s8,1,0.2
3-clases,bow,svc,against_cum_s6,1,0.2
3-clases,bow,svc,corrupción cada_std_s10,1,0.2
3-clases,bow,svc,cargo público_delta_cum_s8,1,0.2
3-clases,bow,svc,miento_delta_cum_s8,1,0.2
3-clases,bow,svc,analizar_delta_cum_s8,1,0.2
3-clases,bow,svc,prácticas corrupción_mean_s8,1,0.2
3-clases,bow,svc,prácticas corrupción_std_s8,1,0.2
3-clases,bow,svc,dos_std_s8,1,0.2
3-clases,bow,svc,considerar_mean_s8,1,0.2
3-clases,bow,svc,desarrollada_delta_cum_s7,1,0.2
3-clases,bow,svc,económicos sociales_mean_s8,1,0.2
3-clases,bow,svc,convirtió_cum_s5,1,0.2
3-clases,bow,svc,público_mean_s8,1,0.2
3-clases,bow,svc,expresiones_std_s8,1,0.2
3-clases,bow,svc,pueda ser_mean_s8,1,0.2
3-clases,bow,svc,cuál_mean_s8,1,0.2
3-clases,bow,svc,nov_delta_cum_s4,1,0.2
3-clases,bow,svc,papel importante_mean_s8,1,0.2
3-clases,bow,svc,papel importante_std_s8,1,0.2
3-clases,bow,svc,fenómeno complejo_mean_s8,1,0.2
3-clases,bow,svc,against_cum_s8,1,0.2
3-clases,bow,svc,cooperación_diff_s8,1,0.2
3-clases,bow,svc,asociadas_delta_cum_s3,1,0.2
3-clases,bow,svc,maría_mean_s8,1,0.2
3-clases,bow,svc,realización_delta_cum_s8,1,0.2
3-clases,bow,svc,procesar_diff_s7,1,0.2
3-clases,bow,svc,combatir_mean_s8,1,0.2
3-clases,bow,svc,artículo_std_s8,1,0.2
3-clases,bow,svc,informar_delta_cum_s8,1,0.2
3-clases,bow,svc,combatirla_delta_cum_s8,1,0.2
3-clases,bow,svc,muchas_delta_cum_s3,1,0.2
3-clases,bow,svc,técnicas_delta_cum_s8,1,0.2
3-clases,bow,svc,tres_mean_s8,1,0.2
3-clases,bow,svc,incluidas_mean_s8,1,0.2
3-clases,bow,svc,incluidas_std_s8,1,0.2
3-clases,bow,svc,prácticas_std_s8,1,0.2
3-clases,bow,svc,mayo_diff_s10,1,0.2
3-clases,bow,svc,92_diff_s3,1,0.2
3-clases,bow,svc,martín_delta_cum_s8,1,0.2
3-clases,bow,svc,conceptuales_delta_cum_s8,1,0.2
3-clases,bow,svc,resumen_mean_s8,1,0.2
3-clases,bow,svc,presente_mean_s10,1,0.2
3-clases,bow,svc,oas_cum_s9,1,0.2
3-clases,bow,svc,adelante_mean_s8,1,0.2
3-clases,bow,svc,corrupción salvador_cum_s10,1,0.2
3-clases,bow,svc,constituye_delta_cum_s3,1,0.2
3-clases,bow,svc,frente_cum_s8,1,0.2
3-clases,bow,svc,focos_delta_cum_s3,1,0.2
3-clases,bow,svc,organización americanos_diff_s8,1,0.2
3-clases,bow,svc,económicos sociales_std_s8,1,0.2
3-clases,bow,svc,france_cum_s6,1,0.2
3-clases,bow,svc,instituciones_std_s8,1,0.2
3-clases,bow,svc,padre_cum_s9,1,0.2
3-clases,bow,svc,legales_mean_s8,1,0.2
3-clases,bow,svc,categoría_delta_cum_s8,1,0.2
3-clases,bow,svc,corrupción deben_std_s8,1,0.2
3-clases,bow,svc,conceptual_std_s8,1,0.2
3-clases,bow,svc,debe ser_mean_s8,1,0.2
3-clases,bow,svc,mínimo_mean_s3,1,0.2
3-clases,bow,svc,mínimo_std_s3,1,0.2
3-clases,bow,svc,garantía_std_s8,1,0.2
3-clases,bow,svc,general_delta_cum_s8,1,0.2
3-clases,bow,svc,incluso_delta_cum_s8,1,0.2
3-clases,bow,svc,públicos_delta_cum_s8,1,0.2
3-clases,bow,svc,utilicen_cum_s3,1,0.2
3-clases,bow,svc,encubrimiento_cum_s9,1,0.2
3-clases,bow,svc,asimismo_delta_cum_s8,1,0.2
3-clases,bow,svc,gravedad_delta_cum_s8,1,0.2
3-clases,bow,svc,apoyar_std_s3,1,0.2
3-clases,bow,svc,mantenimiento_cum_s3,1,0.2
3-clases,bow,svc,conceptual_mean_s8,1,0.2
3-clases,bow,svc,amigos_delta_cum_s8,1,0.2
3-clases,bow,svc,quedan_mean_s8,1,0.2
3-clases,bow,svc,89_std_s3,1,0.2
3-clases,bow,svc,permitir_cum_s10,1,0.2
3-clases,bow,svc,considerando_std_s8,1,0.2
3-clases,bow,svc,garantía_mean_s8,1,0.2
3-clases,bow,svc,dio_mean_s8,1,0.2
3-clases,bow,svc,dio_std_s8,1,0.2
3-clases,bow,svc,conflictos_diff_s8,1,0.2
3-clases,bow,svc,movimiento_cum_s10,1,0.2
3-clases,bow,svc,trama_delta_cum_s4,1,0.2
3-clases,bow,svc,gravedad_std_s8,1,0.2
3-clases,bow,svc,making_delta_cum_s8,1,0.2
3-clases,bow,svc,establecimiento_diff_s8,1,0.2
3-clases,bow,svc,americanos_diff_s8,1,0.2
3-clases,bow,svc,momento_std_s8,1,0.2
3-clases,bow,svc,sesgo_cum_s9,1,0.2
3-clases,bow,svc,controla_delta_cum_s8,1,0.2
3-clases,bow,svc,maría_std_s8,1,0.2
3-clases,bow,svc,detenida_diff_s8,1,0.2
3-clases,bow,svc,segundo_std_s8,1,0.2
3-clases,bow,svc,gastos_diff_s8,1,0.2
3-clases,bow,svc,intercambio_diff_s8,1,0.2
3-clases,bow,svc,delictivos_cum_s2,1,0.2
3-clases,bow,svc,consideren_std_s8,1,0.2
3-clases,bow,svc,prevenir_mean_s8,1,0.2
3-clases,bow,svc,debidamente_mean_s8,1,0.2
3-clases,bow,svc,debidamente_std_s8,1,0.2
3-clases,bow,svc,asociados_mean_s3,1,0.2
3-clases,bow,svc,legales_delta_cum_s8,1,0.2
3-clases,bow,svc,formulación_diff_s8,1,0.2
3-clases,bow,svc,vía_mean_s8,1,0.2
3-clases,bow,svc,cargo público_std_s8,1,0.2
3-clases,bow,svc,observa_std_s8,1,0.2
3-clases,bow,svc,prevenir_delta_cum_s8,1,0.2
3-clases,bow,svc,así ejemplo_delta_cum_s8,1,0.2
3-clases,bow,svc,empírico_delta_cum_s8,1,0.2
3-clases,bow,svc,cargo público_mean_s8,1,0.2
3-clases,bow,svc,año_mean_s8,1,0.2
3-clases,bow,svc,considerar_std_s8,1,0.2
3-clases,bow,svc,human_cum_s8,1,0.2
3-clases,bow,svc,dinero_delta_cum_s8,1,0.2
3-clases,bow,svc,afectará_delta_cum_s8,1,0.2
3-clases,bow,svc,corte interamericana_delta_cum_s8,1,0.2
3-clases,bow,svc,asuntos_mean_s2,1,0.2
3-clases,bow,svc,iniciativa_diff_s8,1,0.2
3-clases,bow,svc,preocupaciones_delta_cum_s8,1,0.2
3-clases,bow,svc,extremo_diff_s3,1,0.2
3-clases,bow,svc,emprender_delta_cum_s10,1,0.2
3-clases,bow,svc,prácticas corrupción_delta_cum_s8,1,0.2
3-clases,bow,svc,grupos_delta_cum_s10,1,0.2
3-clases,bow,svc,contempla_std_s3,1,0.2
3-clases,bow,svc,lavado_std_s8,1,0.2
3-clases,bow,svc,cualquier tipo_mean_s10,1,0.2
3-clases,bow,svc,respecto_mean_s8,1,0.2
3-clases,bow,svc,98_diff_s3,1,0.2
3-clases,bow,svc,fraudes_std_s8,1,0.2
3-clases,bow,svc,cualquier tipo_delta_cum_s10,1,0.2
3-clases,bow,svc,intereses_delta_cum_s8,1,0.2
3-clases,bow,svc,presencia_std_s8,1,0.2
3-clases,bow,svc,reclamos_cum_s8,1,0.2
3-clases,bow,svc,opiniones_delta_cum_s8,1,0.2
3-clases,bow,svc,ley nº_delta_cum_s8,1,0.2
3-clases,bow,svc,fraudes_mean_s8,1,0.2
3-clases,bow,svc,secretario_mean_s8,1,0.2
3-clases,bow,svc,afectará_mean_s8,1,0.2
3-clases,bow,svc,afectará_std_s8,1,0.2
3-clases,bow,svc,observa_mean_s8,1,0.2
3-clases,bow,svc,auditoría interna_cum_s6,1,0.2
3-clases,bow,svc,denunciantes_cum_s10,1,0.2
3-clases,bow,svc,países desarrollo_delta_cum_s10,1,0.2
3-clases,bow,svc,garanticen_diff_s8,1,0.2
3-clases,bow,svc,unidades_cum_s4,1,0.2
3-clases,bow,svc,privados_delta_cum_s3,1,0.2
3-clases,bow,svc,nacionales_std_s8,1,0.2
3-clases,bow,svc,viene_std_s8,1,0.2
3-clases,bow,svc,abuso_std_s8,1,0.2
3-clases,bow,svc,legales_std_s8,1,0.2
3-clases,bow,svc,regulada_delta_cum_s3,1,0.2
3-clases,bow,svc,moneda_cum_s3,1,0.2
3-clases,bow,svc,referido_delta_cum_s3,1,0.2
3-clases,bow,svc,casos_std_s8,1,0.2
3-clases,bow,svc,efectos_delta_cum_s8,1,0.2
3-clases,bow,svc,internacionales_delta_cum_s8,1,0.2
3-clases,bow,svc,objetivos_delta_cum_s8,1,0.2
3-clases,bow,svc,uca_cum_s9,1,0.2
3-clases,bow,svc,fin_delta_cum_s8,1,0.2
3-clases,bow,svc,delitos_delta_cum_s8,1,0.2
3-clases,bow,svc,brindan_mean_s8,1,0.2
3-clases,bow,svc,perspectiva derechos_delta_cum_s8,1,0.2
3-clases,bow,svc,vinculada_delta_cum_s8,1,0.2
3-clases,bow,svc,considerando_mean_s8,1,0.2
3-clases,bow,svc,contempla_mean_s3,1,0.2
3-clases,bow,svc,cumpliendo_cum_s8,1,0.2
3-clases,bow,svc,preocupación_std_s8,1,0.2
3-clases,bow,svc,quedan_std_s8,1,0.2
3-clases,bow,svc,programa_cum_s8,1,0.2
3-clases,bow,svc,expresión_delta_cum_s8,1,0.2
3-clases,bow,svc,especialmente_delta_cum_s8,1,0.2
3-clases,bow,svc,89_mean_s8,1,0.2
3-clases,bow,svc,nacionales_diff_s8,1,0.2
3-clases,bow,svc,definir_delta_cum_s8,1,0.2
3-clases,bow,svc,determinantes_delta_cum_s10,1,0.2
3-clases,bow,svc,proveniente_delta_cum_s8,1,0.2
3-clases,bow,svc,auditoría interna_cum_s7,1,0.2
3-clases,bow,svc,existen_delta_cum_s8,1,0.2
3-clases,bow,svc,2001_std_s8,1,0.2
3-clases,bow,svc,directa_std_s8,1,0.2
3-clases,bow,svc,importante_mean_s8,1,0.2
3-clases,bow,svc,patrimonial_mean_s8,1,0.2
3-clases,bow,svc,dominicana_cum_s9,1,0.2
3-clases,bow,svc,meramente_std_s8,1,0.2
3-clases,bow,svc,reciente_delta_cum_s8,1,0.2
3-clases,bow,svc,considerarse_std_s8,1,0.2
3-clases,bow,svc,indica_std_s8,1,0.2
